FormPage,FormReferenceNumber,XPath
2,75a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/ROOM_ADJUSTMENT/@TotalRoomCount
2,76a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/ROOM_ADJUSTMENT/@TotalBedroomCount
2,77a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/ROOM_ADJUSTMENT/@TotalBathroomCount
2,72b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEOverallConditionType
2,75b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/ROOM_ADJUSTMENT/@TotalRoomCount
2,76b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/ROOM_ADJUSTMENT/@TotalBedroomCount
2,77b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/ROOM_ADJUSTMENT/@TotalBathroomCount
2,72c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEOverallConditionType
2,75c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/ROOM_ADJUSTMENT/@TotalRoomCount
2,76c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/ROOM_ADJUSTMENT/@TotalBedroomCount
2,77c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/ROOM_ADJUSTMENT/@TotalBathroomCount
2,e-18a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeTotalSquareFeetNumber
2,e-19a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeFinishSquareFeetNumber
2,e-20a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBasementExitType
2,e-18b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeTotalSquareFeetNumber
2,e-19b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeFinishSquareFeetNumber
2,e-20b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBasementExitType
2,e-18c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeTotalSquareFeetNumber
2,e-19c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeFinishSquareFeetNumber
2,e-20c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBasementExitType
2,e-21a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeRecreationRoomCount
2,e-22a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeBedroomRoomCount
2,e-23a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeBathroomRoomCount
2,e-24a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeOtherRoomCount
2,e-21b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeRecreationRoomCount
2,e-22b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeBedroomRoomCount
2,e-23b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeBathroomRoomCount
2,e-24b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeOtherRoomCount
2,e-21c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeRecreationRoomCount
2,e-22c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeBedroomRoomCount
2,e-23c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeBathroomRoomCount
2,e-24c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/COMPARISON_DETAIL_EXTENSION/COMPARISON_DETAIL_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COMPARISON_DETAIL_EXTENSION_SECTION_DATA/COMPARISON_DETAIL/@GSEBelowGradeOtherRoomCount
2,95a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='1']/@PropertyFeatureDescription
2,96a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='1']/@PropertyFeatureAdjustmentAmount
2,97a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='2']/@PropertyFeatureDescription
2,98a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='2']/@PropertyFeatureAdjustmentAmount
2,99a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='3']/@PropertyFeatureDescription
2,100a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='3']/@PropertyFeatureAdjustmentAmount
2,101a,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1' ]/@SalesPriceTotalAdjustmentPositiveIndicator,Y"
2,102a,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/@SalesPriceTotalAdjustmentPositiveIndicator,N"
2,103a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/@SalePriceTotalAdjustmentAmount
2,103aa,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/@SalePriceTotalAdjustmentNetPercent
2,103ba,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/@SalesPriceTotalAdjustmentGrossPercent
2,95b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='1']/@PropertyFeatureDescription
2,96b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='1']/@PropertyFeatureAdjustmentAmount
2,97b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='2']/@PropertyFeatureDescription
2,98b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='2']/@PropertyFeatureAdjustmentAmount
2,99b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='3']/@PropertyFeatureDescription
2,100b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='3']/@PropertyFeatureAdjustmentAmount
2,101b,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2' ]/@SalesPriceTotalAdjustmentPositiveIndicator,Y"
2,102b,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/@SalesPriceTotalAdjustmentPositiveIndicator,N"
2,103b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/@SalePriceTotalAdjustmentAmount
2,103ab,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/@SalePriceTotalAdjustmentNetPercent
2,103bb,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/@SalesPriceTotalAdjustmentGrossPercent
2,95c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='1']/@PropertyFeatureDescription
2,96c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='1']/@PropertyFeatureAdjustmentAmount
2,97c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='2']/@PropertyFeatureDescription
2,98c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='2']/@PropertyFeatureAdjustmentAmount
2,99c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='3']/@PropertyFeatureDescription
2,100c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/OTHER_FEATURE_ADJUSTMENT[@PropertyFeatureSequenceIdentifier='3']/@PropertyFeatureAdjustmentAmount
2,101c,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3' ]/@SalesPriceTotalAdjustmentPositiveIndicator,Y"
2,102c,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/@SalesPriceTotalAdjustmentPositiveIndicator,N"
2,103c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/@SalePriceTotalAdjustmentAmount
2,103ac,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/@SalePriceTotalAdjustmentNetPercent
2,103bc,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/@SalesPriceTotalAdjustmentGrossPercent
2,104a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/@AdjustedSalesPriceAmount
2,104b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/@AdjustedSalesPriceAmount
2,104c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/@AdjustedSalesPriceAmount
2,105,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/@SalesHistoryResearchedIndicator,Y"
2,106,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/@SalesHistoryResearchedIndicator,N"
2,107,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/@SalesHistoryNotResearchedComment
2,108,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/SUBJECT/@_HasPriorSalesIndicator,Y"
2,109,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/SUBJECT/@_HasPriorSalesIndicator,N"
2,110,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/SUBJECT/@DataSourceDescription
2,111,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/COMPARABLE/@_HasPriorSalesIndicator,Y"
2,112,"/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/COMPARABLE/@_HasPriorSalesIndicator,N"
2,113,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/RESEARCH/COMPARABLE/@DataSourceDescription
2,114,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/PRIOR_SALES/PRIOR_SALES_EXTENSION/PRIOR_SALES_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/PRIOR_SALES_EXTENSION_SECTION_DATA/PRIOR_SALE/@GSEPriorSaleDate
2,114,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/PRIOR_SALES/@PropertySalesDate
2,115,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/PRIOR_SALES/@PropertySalesAmount
2,116,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/PRIOR_SALES/@DataSourceDescription
2,117,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/PRIOR_SALES/@DataSourceEffectiveDate
2,118a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/PRIOR_SALES/PRIOR_SALES_EXTENSION/PRIOR_SALES_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/PRIOR_SALES_EXTENSION_SECTION_DATA/PRIOR_SALE/@GSEPriorSaleDate
2,119a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/PRIOR_SALES/@PropertySalesAmount
2,120a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/PRIOR_SALES/@DataSourceDescription
2,121a,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='1']/PRIOR_SALES/@DataSourceEffectiveDate
2,118b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/PRIOR_SALES/PRIOR_SALES_EXTENSION/PRIOR_SALES_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/PRIOR_SALES_EXTENSION_SECTION_DATA/PRIOR_SALE/@GSEPriorSaleDate
2,119b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/PRIOR_SALES/@PropertySalesAmount
2,120b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/PRIOR_SALES/@DataSourceDescription
2,121b,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='2']/PRIOR_SALES/@DataSourceEffectiveDate
2,118c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/PRIOR_SALES/PRIOR_SALES_EXTENSION/PRIOR_SALES_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/PRIOR_SALES_EXTENSION_SECTION_DATA/PRIOR_SALE/@GSEPriorSaleDate
2,119c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/PRIOR_SALES/@PropertySalesAmount
2,120c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/PRIOR_SALES/@DataSourceDescription
2,121c,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='3']/PRIOR_SALES/@DataSourceEffectiveDate
2,122,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/COMPARABLE_SALE[@PropertySequenceIdentifier='0']/PRIOR_SALES/PRIOR_SALES_EXTENSION/PRIOR_SALES_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/PRIOR_SALES_EXTENSION_SECTION_DATA/PRIOR_SALE/@GSEPriorSaleComment
2,122,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/@_CurrentSalesAgreementAnalysisComment
2,123,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/@_Comment
2,124,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/@ValueIndicatedBySalesComparisonApproachAmount
2,125,/VALUATION_RESPONSE/VALUATION_METHODS/SALES_COMPARISON/@ValueIndicatedBySalesComparisonApproachAmount
2,126,/VALUATION_RESPONSE/VALUATION_METHODS/COST_ANALYSIS/@ValueIndicatedByCostApproachAmount
2,127,/VALUATION_RESPONSE/VALUATION_METHODS/INCOME_ANALYSIS/@ValueIndicatedByIncomeApproachAmount
2,128,/VALUATION_RESPONSE/VALUATION/_RECONCILIATION/@_SummaryComment
2,129,"/VALUATION_RESPONSE/VALUATION/_RECONCILIATION/_CONDITION_OF_APPRAISAL/@_Type,AsIs"
2,130,"/VALUATION_RESPONSE/VALUATION/_RECONCILIATION/_CONDITION_OF_APPRAISAL/@_Type,SubjectToCompletion"
2,131,"/VALUATION_RESPONSE/VALUATION/_RECONCILIATION/_CONDITION_OF_APPRAISAL/@_Type,SubjectToRepairs"
2,132,"/VALUATION_RESPONSE/VALUATION/_RECONCILIATION/_CONDITION_OF_APPRAISAL/@_Type,SubjectToInspections"
2,133,/VALUATION_RESPONSE/VALUATION/_RECONCILIATION/@_ConditionsComment
2,134,/VALUATION_RESPONSE/VALUATION/@PropertyAppraisedValueAmount
2,135,/VALUATION_RESPONSE/VALUATION/@AppraisalEffectiveDate
3,5,/VALUATION_RESPONSE/VALUATION_METHODS/@_AdditionalDescription
3,6,/VALUATION_RESPONSE/VALUATION_METHODS/COST_ANALYSIS/@SiteEstimatedValueComment
3,7,"/VALUATION_RESPONSE/VALUATION_METHODS/COST_ANALYSIS/@_Type,Reproduction"
3,8,"/VALUATION_RESPONSE/VALUATION_METHODS/COST_ANALYSIS/@_Type,Replacement"
3,9,/VALUATION_RESPONSE/VALUATION_METHODS/COST_ANALYSIS/@DataSourceDescription
3,10,/VALUATION_RESPONSE/VALUATION_METHODS/COST_ANALYSIS/@CostServiceQualityRatingDescription
3,11,"/VALUATION_RESPONSE/VALUATION_METHODS/COST_ANALYSIS/@DataSourceEffectiveDate,-06-"
3,11,/VALUATION_RESPONSE/VALUATION_METHODS/COST_ANALYSIS/COST_ANALYSIS_EXTENSION/COST_ANALYSIS_EXTENSION_SECTION[@ExtensionSectionOrganizationName='UNIFORM APPRAISAL DATASET']/COST_ANALYSIS_EXTENSION_SECTION_DATA/COST_APPROACH_DATA_SOURCE/@GSECostDataSourceEffectiveDateDescription
3,12,/VALUATION_RESPONSE/VALUATION_METHODS/COST_ANALYSIS/@_Comment
